case,pmax,beta,gamma,p,s,r,c,rho_P,rc
1,10,12.5,6.25,13.488137724920868,0.9881377249207368,9.658940314238862e-15,13.488137724920737,1.2696716269532185e-27,1.3028111723524294e-13
1,10,12.5,6.875,13.489216976366427,0.9892169763664276,-2.220446049250313e-16,13.489216976366428,1.9721522630525295e-31,-2.995207854265309e-15
1,10,12.5,7.5,13.490116220560601,0.9901162205607896,-1.3988810110276972e-14,13.49011622056079,2.6340065625329584e-27,-1.8871067417499215e-13
1,10,12.5,8.125,13.490877025797648,0.9908770257973911,1.887379141862766e-14,13.490877025797392,4.844592034188539e-27,2.546239990392559e-13
1,10,12.5,8.75,13.491529076234439,0.9915290762344329,4.440892098500626e-16,13.491529076234432,2.7610131682735413e-30,5.991442487134094e-15
1,10,12.5,9.375,13.49209413560289,0.9920941356030717,-1.354472090042691e-14,13.492094135603072,2.4541462761425677e-27,-1.8274664942903027e-13
1,10,12.5,10.0,13.492588523704988,0.9925885237051206,-9.769962616701378e-15,13.49258852370512,1.2929430236572383e-27,-1.3182208547913305e-13
1,10,12.5,10.625,13.49302471839953,0.9930247183990941,3.2307490016592055e-14,13.493024718399095,1.4089154374860423e-26,4.359257613833086e-13
1,10,12.5,11.25,13.49341242332939,0.9934124233292385,1.1102230246251565e-14,13.49341242332924,1.6861901849099127e-27,1.498069715314325e-13
1,10,12.5,11.875,13.49375929832049,0.9937592983205006,-8.881784197001252e-16,13.493759298320501,8.67746995743113e-30,-1.1984865809396174e-14
1,10,12.5,12.5,13.494071470558909,0.9940714705584197,3.6193270602780103e-14,13.49407147055842,1.7712491120153683e-26,4.883945802671758e-13
1,10,12.5,13.125,13.494353899656323,0.9943538996563284,-4.440892098500626e-16,13.494353899656328,2.3665827156630354e-30,-5.99269696073549e-15
1,10,12.5,13.75,13.494610643119302,0.9946106431188992,2.986499936241671e-14,13.4946106431189,1.2016027915939604e-26,4.030165382528077e-13
1,10,12.5,14.375,13.494845052527095,0.9948450525277961,-5.1958437552457326e-14,13.494845052527797,3.641105837183363e-26,-7.011710639418533e-13
1,10,12.5,15.0,13.495059920662698,0.995059920662924,-1.687538997430238e-14,13.495059920662925,3.822031085795802e-27,-2.27734398887765e-13
1,10,12.5,15.625,13.495257593302453,0.995257593302127,2.4202861936828413e-14,13.495257593302128,7.889200697889034e-27,3.2662385633262666e-13
1,10,12.5,16.25,13.495440055211693,0.9954400552122271,-3.952393967665557e-14,13.495440055212228,2.109769047968335e-26,-5.333929586521295e-13
1,10,12.5,16.875,13.495608997025347,0.9956089970247124,4.696243394164412e-14,13.495608997024712,2.9781668539582553e-26,6.337866460250312e-13
1,10,12.5,17.5,13.495765867776297,0.9957658677764041,-7.771561172376096e-15,13.495765867776404,8.283039504820624e-28,-1.048831700094897e-13
1,10,12.5,18.125,13.495911916575864,0.9959119165763566,-3.6415315207705135e-14,13.495911916576357,1.7950529898304124e-26,-4.91457886457552e-13
1,10,12.5,18.75,13.496048225936592,0.9960482259369199,-2.4424906541753444e-14,13.49604822593692,8.004966035730217e-27,-3.2963971660150664e-13
1,10,12.5,19.375,13.49617573865082,0.996175738651802,-7.283063041541027e-14,13.496175738651802,7.1543373216304e-26,-9.829349872431762e-13
1,10,12.5,20.0,13.496295279632964,0.9962952796331113,-1.1102230246251565e-14,13.496295279633111,1.6368863783335995e-27,-1.4983897766588496e-13
1,10,13.333333333333334,5.0,14.319366234739572,0.9860329014062934,-3.9968028886505635e-15,14.319366234739627,2.200921925566623e-28,-5.723168433065269e-14
1,10,13.333333333333334,5.625,14.320919481135546,0.9875861478020349,1.2323475573339238e-14,14.32091948113537,2.1781435669283662e-27,1.7648350141352976e-13
1,10,13.333333333333334,6.25,14.322161835494231,0.9888285021606533,1.709743457922741e-14,14.322161835493986,4.176032417013731e-27,2.44872225015466e-13
1,10,13.333333333333334,6.875,14.323178146826326,0.9898448134929625,1.9984014443252818e-15,14.323178146826297,5.857292221266013e-29,2.862345989594599e-14
1,10,13.333333333333334,7.5,14.324024962698461,0.990691629365311,-1.2878587085651816e-14,14.324024962698644,2.367766007020867e-27,-1.84473202899165e-13
1,10,13.333333333333334,8.125,14.32474142095846,0.9914080876254525,-2.2870594307278225e-14,14.324741420958787,7.454932769564867e-27,-3.276153495954126e-13
1,10,13.333333333333334,8.75,14.32535547096802,0.9920221376343976,2.020605904817785e-14,14.325355470967732,5.832640317977856e-27,2.894589785325116e-13
1,10,13.333333333333334,9.375,14.325887605039938,0.9925542717067568,-1.0880185641326534e-14,14.32588760504009,1.662129927300672e-27,-1.5586831661961497e-13
1,10,13.333333333333334,10.0,14.326353189909543,0.9930198565765895,-2.6645352591003757e-14,14.326353189909923,1.0128974023037792e-26,-3.817307320884013e-13
1,10,13.333333333333334,10.625,14.326763974947525,0.993430641614296,-7.105427357601002e-15,14.32676397494763,7.446846945286351e-28,-1.0179778069348536e-13
1,10,13.333333333333334,11.25,14.327129097419494,0.9937957640861281,2.220446049250313e-15,14.327129097419462,7.099748146989106e-29,3.181261720146425e-14
1,10,13.333333333333334,11.875,14.327455770166177,0.9941224368327042,9.658940314238862e-15,14.327455770166038,1.3383025257074465e-27,1.3838804013893095e-13
1,10,13.333333333333334,12.5,14.32774976289657,0.994416429563338,-7.327471962526033e-15,14.327749762896673,7.4843178382843495e-28,-1.049861846737144e-13
1,10,13.333333333333334,13.125,14.328015745920155,0.9946824125865321,2.0095036745715333e-14,14.328015745919867,5.8005928437032524e-27,2.879220029074476e-13
1,10,13.333333333333334,13.75,14.32825754009609,0.9949242067624935,1.84297022087776e-14,14.328257540095827,4.8288148160841185e-27,2.6406551963463836e-13
1,10,13.333333333333334,14.375,14.328478301561482,0.9951449682285016,-2.4646951146678475e-14,14.328478301561836,8.712574267713465e-27,-3.531533047048371e-13
1,10,13.333333333333334,15.0,14.328680660260662,0.9953473269279032,-3.9968028886505635e-14,14.328680660261238,2.296768525550976e-26,-5.726891225348358e-13
1,10,13.333333333333334,15.625,14.328866825215096,0.9955334918817602,2.220446049250313e-16,14.328866825215094,3.944304526105059e-31,3.1816475732282732e-15
1,10,13.333333333333334,16.25,14.32903866549302,0.9957053321597451,-4.218847493575595e-15,14.32903866549308,2.51054983086587e-28,-6.045202885926327e-14
1,10,13.333333333333334,16.875,14.329197773186323,0.9958644398523031,4.796163466380676e-14,14.329197773185637,3.288603341685354e-26,6.872517486229629e-13
1,10,13.333333333333334,17.5,14.329345512878207,0.9960121795450112,-9.547918011776346e-15,14.329345512878344,1.314439483324511e-27,-1.368154161193777e-13
1,10,13.333333333333334,18.125,14.329483060887558,0.9961497275541156,7.66053886991358e-15,14.32948306088745,8.300788875188097e-28,1.0977156197369653e-13
1,10,13.333333333333334,18.75,14.329611436646122,0.9962781033129104,-8.43769498715119e-15,14.329611436646244,1.0341966467447465e-27,-1.2090889058681436e-13
1,10,13.333333333333334,19.375,14.329731528014726,0.9963981946818121,-2.90878432451791e-14,14.329731528015145,1.2220047067552389e-26,-4.1682098443240534e-13
1,10,13.333333333333334,20.0,14.32984411184457,0.9965107785116327,-2.7755575615628914e-14,14.329844111844967,1.0994748866517852e-26,-3.977330718064877e-13
1,10,14.166666666666668,5.0,15.153468368089605,0.9868017014229453,-6.661338147750939e-16,15.153468368089612,5.32481111024183e-30,-1.009423769110925e-14
1,10,14.166666666666668,5.625,15.154935981826183,0.9882693151596964,-1.199040866595169e-14,15.154935981826364,2.1725229329786665e-27,-1.8171387572843394e-13
1,10,14.166666666666668,6.25,15.156109868029372,0.9894432013628043,-6.661338147750939e-15,15.156109868029471,6.685596171748075e-28,-1.0095997283540917e-13
1,10,14.166666666666668,6.875,15.1570701850459,0.9904035183792939,-3.9968028886505635e-15,15.157070185045962,2.484911851446187e-28,-6.057982189907103e-14
1,10,14.166666666666668,7.5,15.15787035622169,0.9912036895553333,-2.0650148258027912e-14,15.157870356222002,6.437696632282372e-27,-3.130122701319507e-13
1,10,14.166666666666668,8.125,15.158547358122437,0.9918806914561653,-2.6201263381153694e-14,15.158547358122833,1.0379042929992852e-26,-3.9717309180586786e-13
1,10,14.166666666666668,8.75,15.159127597313784,0.9924609306470931,1.6653345369377348e-15,15.159127597313761,3.8456969129524326e-29,2.524501873765255e-14
1,10,14.166666666666668,9.375,15.159630435333234,0.9929637686669421,-2.4868995751603507e-14,15.15963043533361,9.343268561437664e-27,-3.770047848921908e-13
1,10,14.166666666666668,10.0,15.160070391225556,0.9934037245593608,-3.1308289294429414e-14,15.160070391226029,1.4793508555609634e-26,-4.746358695324182e-13
1,10,14.166666666666668,10.625,15.16045856638685,0.9937918997207973,-4.04121180963557e-14,15.160458566387465,2.4838074461788778e-26,-6.126662419797577e-13
1,10,14.166666666666668,11.25,15.160803594281623,0.9941369276149441,6.661338147750939e-16,15.160803594281612,7.099748146989106e-30,1.0099123933314766e-14
1,10,14.166666666666668,11.875,15.161112290134412,0.994445623467179,3.7192471324942744e-14,15.161112290133847,2.1009338058298597e-26,5.638792341050401e-13
1,10,14.166666666666668,12.5,15.161390105649485,0.9947234389826702,9.658940314238862e-15,15.161390105649339,1.415512286805953e-27,1.464429621113586e-13
1,10,14.166666666666668,13.125,15.161641453768523,0.9949747871018584,-2.220446049250313e-16,15.161641453768526,7.888609052210118e-31,-3.3665606866170097e-15
1,10,14.166666666666668,13.75,15.161869944825314,0.9952032781581739,3.11972669919669e-14,15.161869944824842,1.4741049305412437e-26,4.73008904766179e-13
1,10,14.166666666666668,14.375,15.162078561076779,0.9954118944107115,-3.9745984281580604e-14,15.16207856107738,2.3863831243840828e-26,-6.026317361646718e-13
1,10,14.166666666666668,15.0,15.162269787597157,0.9956031209310625,-3.774758283725532e-14,15.16226978759773,2.1624649564370986e-26,-5.723390348081589e-13
1,10,14.166666666666668,15.625,15.162445711735113,0.9957790450685362,-5.995204332975845e-15,15.162445711735204,5.431307332446666e-28,-9.090196022950593e-14
1,10,14.166666666666668,16.25,15.162608099621522,0.9959414329557195,-5.706546346573305e-14,15.162608099622387,4.936652101827831e-26,-8.652612585542293e-13
1,10,14.166666666666668,16.875,15.162758455675,0.9960917890084122,-5.329070518200751e-15,15.16275845567508,4.259848888193464e-28,-8.080340906073722e-14
1,10,14.166666666666668,17.5,15.16289806933862,0.9962314026723949,-2.90878432451791e-14,15.162898069339063,1.2865926933702092e-26,-4.410560021835635e-13
1,10,14.166666666666668,18.125,15.16302805216323,0.9963613854961357,2.8199664825478976e-14,15.163028052162804,1.2047286529308987e-26,4.275923088103264e-13
1,10,14.166666666666668,18.75,15.163149367453626,0.996482700787225,-1.7763568394002505e-14,15.163149367453894,4.748942649430491e-27,-2.6935164085724307e-13
1,10,14.166666666666668,19.375,15.163262854192544,0.9965961875275715,-1.1191048088221578e-13,15.16326285419424,1.8974786897643085e-25,-1.6969280377563171e-12
1,10,14.166666666666668,20.0,15.16336924647065,0.9967025798035198,3.042011087472929e-14,15.163369246470188,1.404961272198622e-26,4.612713737120834e-13
1,10,15.0,5.0,15.987490219086201,0.987490219086343,-8.881784197001252e-15,15.987490219086343,1.2621774483536189e-27,-1.4199743797759316e-13
1,10,15.0,5.625,15.98888116210422,0.9888811621041294,5.88418203051333e-15,15.988881162104128,5.382989602001879e-28,9.408148722206619e-14
1,10,15.0,6.25,15.989993742175287,0.9899937421752716,8.881784197001252e-16,15.989993742175272,1.34106353887572e-29,1.4201967372940125e-14
1,10,15.0,6.875,15.990903919741665,0.9909039197418368,-1.0658141036401503e-14,15.990903919741836,1.8270018564918633e-27,-1.704333092761541e-13
1,10,15.0,7.5,15.991662321862323,0.9916623218618712,2.8310687127941492e-14,15.99166232186187,1.2798775149145153e-26,4.527349486499218e-13
1,10,15.0,8.125,15.992303990522334,0.9923039905225748,-1.532107773982716e-14,15.992303990522576,3.687727516681925e-27,-2.450193326777445e-13
1,10,15.0,8.75,15.992853951231623,0.9928539512313304,1.8318679906315083e-14,15.99285395123133,5.3691845361605116e-27,2.9296797232105316e-13
1,10,15.0,9.375,15.993330553238174,0.9933305532383265,-9.769962616701378e-15,15.993330553238327,1.4925248326781543e-27,-1.5625424162168641e-13
1,10,15.0,10.0,15.993747556684465,0.9937475566845366,-4.440892098500626e-15,15.993747556684536,3.194886666145098e-28,-7.102650714989405e-14
1,10,15.0,10.625,15.994115482837636,0.9941154828374339,1.2656542480726785e-14,15.994115482837433,2.551767813163668e-27,2.0243020205018196e-13
1,10,15.0,11.25,15.994442514091649,0.9944425140913431,1.9095836023552692e-14,15.994442514091343,5.834415255014603e-27,3.0542725153722815e-13
1,10,15.0,11.875,15.994735109663331,0.9947351096633721,-2.6645352591003757e-15,15.994735109663372,1.0886280492049963e-28,-4.261853565966877e-14
1,10,15.0,12.5,15.994998436522582,0.9949984365226738,-5.773159728050814e-15,15.994998436522675,5.281423760454674e-28,-9.234168082396844e-14
1,10,15.0,13.125,15.995236677160419,0.9952366771603156,6.439293542825908e-15,15.995236677160316,6.634320212908709e-28,1.0299802425121055e-13
1,10,15.0,13.75,15.995453253398438,0.9954532533980043,2.708944180085382e-14,15.995453253398004,1.174140571330954e-26,4.3330789998620314e-13
1,10,15.0,14.375,15.995650991795475,0.9956509917960208,-3.397282455352979e-14,15.99565099179602,1.8526792789568073e-26,-5.43417444763781e-13
1,10,15.0,15.0,15.995832247697852,0.9958322476983801,-3.2862601528904634e-14,15.995832247698381,1.7366772828440575e-26,-5.256646612793148e-13
1,10,15.0,15.625,15.995998999500365,0.9959989994996876,4.2521541843143495e-14,15.995998999499687,2.881600418397888e-26,6.801745407801074e-13
1,10,15.0,16.25,15.99615292115202,0.9961529211528672,-5.284661597215745e-14,15.996152921152866,4.4731174339199643e-26,-8.453425504560701e-13
1,10,15.0,16.875,15.996295438560711,0.9962954385603302,2.375877272697835e-14,15.996295438560331,9.052770533090026e-27,3.800523477983554e-13
1,10,15.0,17.5,15.99642777387937,0.9964277738786054,4.785061236134425e-14,15.996427773878604,3.659239777242131e-26,7.65438864574106e-13
1,10,15.0,18.125,15.996550980654764,0.9965509806545283,1.454392162258955e-14,15.99655098065453,3.423163290593428e-27,2.3265258369439747e-13
1,10,15.0,18.75,15.996665971932124,0.9966659719327193,-3.730349362740526e-14,15.99666597193272,2.2198545872919272e-26,-5.967315271437228e-13
1,10,15.0,19.375,15.996773542921659,0.9967735429218072,-9.103828801926284e-15,15.996773542921808,1.350332654512067e-27,-1.4563188771794393e-13
1,10,15.0,20.0,15.996874389410266,0.9968743894099026,2.2648549702353193e-14,15.996874389409903,8.227424811002543e-27,3.623060046908511e-13
1,10,15.833333333333334,5.0,16.82144374745755,0.9881104141236259,3.47499806707674e-14,16.82144374745696,2.0524681639653438e-26,5.845448450785305e-13
1,10,15.833333333333334,5.625,16.82276564300555,0.9894323096718827,1.9761969838327786e-14,16.822765643005216,6.582058177937817e-27,3.32450987234326e-13
1,10,15.833333333333334,6.25,16.823823009794,0.9904896764601689,2.964295475749168e-14,16.823823009793504,1.4770138551292462e-26,4.987078243273563e-13
1,10,15.833333333333334,6.875,16.82468802917198,0.9913546958373116,7.926992395823618e-14,16.824688029170645,1.0581997119383588e-25,1.3336917406934034e-12
1,10,15.833333333333334,7.5,16.825408810677228,0.9920754773430103,5.262457136723242e-14,16.825408810676343,4.6506308591173225e-26,8.854299267402984e-13
1,10,15.833333333333334,8.125,16.82601865446778,0.9926853211324458,1.1868284133242923e-13,16.82601865446578,2.374921961507353e-25,1.9969597022244565e-12
1,10,15.833333333333334,8.75,16.82654134251775,0.993208009182676,1.0336176359260207e-13,16.82654134251601,1.798434244885416e-25,1.7392209883262849e-12
1,10,15.833333333333334,9.375,16.826994312551335,0.9936609792167639,7.349676423018536e-14,16.8269943125501,9.093258819050495e-26,1.2367296336921646e-12
1,10,15.833333333333334,10.0,16.82739064131907,0.9940573079848489,5.2513549064769904e-14,16.827390641318182,4.659475962017113e-26,8.836660040749122e-13
1,10,15.833333333333334,10.625,16.82774032766651,0.994406994330423,1.6353585152728556e-13,16.827740327663758,4.504171929530121e-25,2.751938843764536e-12
1,10,15.833333333333334,11.25,16.82805114776832,0.9947178144332733,1.0191847366058937e-13,16.828051147766608,1.7461653073816032e-25,1.7150892876627019e-12
1,10,15.833333333333334,11.875,16.82832924022982,0.994995906895233,7.460698725481052e-14,16.828329240228566,9.34989499304152e-26,1.2555109451454877e-12
1,10,15.833333333333334,12.5,16.828579515587315,0.9952461822505052,2.0672352718520415e-13,16.82857951558384,7.184556610757154e-25,3.4788633149781655e-12
1,10,15.833333333333334,13.125,16.8288059487763,0.9954726154415008,8.72635297355373e-14,16.828805948774836,1.2780670791370331e-25,1.4685410083245e-12
1,10,15.833333333333334,13.75,16.82901179184323,0.9956784585080323,1.1057821325266559e-13,16.829011791841367,2.059530441219335e-25,1.8609220547498586e-12
1,10,15.833333333333334,14.375,16.82919973111632,0.9958663977786975,2.5479618415147343e-13,16.82919973111203,1.0923716872383358e-24,4.288015873810348e-12
1,10,15.833333333333334,15.0,16.829372005089898,0.9960386717551613,8.348877145181177e-14,16.829372005088494,1.170874687183339e-25,1.4050635930103524e-12
1,10,15.833333333333334,15.625,16.829530494033214,0.9961971606978173,1.2234657731369225e-13,16.82953049403115,2.5243016485961354e-25,2.0590354537411233e-12
1,10,15.833333333333334,16.25,16.829676788870415,0.9963434555333146,2.2382096176443156e-13,16.82967678886665,8.430808929586624e-25,3.7668344450686636e-12
1,10,15.833333333333334,16.875,16.829812244782907,0.9964789114461086,2.057243264630415e-13,16.829812244779443,7.127903578772576e-25,3.4623017885566995e-12
1,10,15.833333333333334,17.5,16.82993802331717,0.9966046899837844,2.886579864025407e-15,16.82993802331712,1.4613648269219244e-28,4.8580960210902755e-14
1,10,15.833333333333334,18.125,16.830055125787624,0.9967217924492386,3.000932835561798e-13,16.83005512578257,1.5157923836852612e-24,5.050586505127607e-12
1,10,15.833333333333334,18.75,16.830164419948844,0.9968310866131462,1.4033219031261979e-13,16.83016441994648,3.3166710126931176e-25,2.3618138363726116e-12
1,10,15.833333333333334,19.375,16.830266661591445,0.9969333282553636,1.63202784619898e-13,16.8302666615887,4.483402207971783e-25,2.7467463850667102e-12
1,10,15.833333333333334,20.0,16.83036251200307,0.9970291786665717,1.8818280267396403e-13,16.830362511999905,5.955194789984598e-25,3.16718478752696e-12
1,10,16.666666666666668,5.0,17.655338648326342,0.9886719816604046,-4.1522341120980855e-14,17.655338648327074,3.031474129628565e-26,-7.330909939622738e-13
1,10,16.666666666666668,5.625,17.656598035244166,0.9899313685783113,-4.618527782440651e-14,17.65659803524498,3.7575022637487234e-26,-8.154748856916595e-13
1,10,16.666666666666668,6.25,17.657605415368494,0.9909387487014101,2.3647750424515834e-14,17.657605415368078,9.829601309506418e-27,4.175626459572036e-13
1,10,16.666666666666668,6.875,17.658429549937075,0.9917628832709493,-3.019806626980426e-14,17.658429549937615,1.6360975174283785e-26,-5.332504257696859e-13
1,10,16.666666666666668,7.5,17.65911626995812,0.992449603292993,-8.704148513061227e-14,17.65911626995966,1.342073280834403e-25,-1.537075706231447e-12
1,10,16.666666666666668,8.125,17.65969729901549,0.9930306323492992,-2.708944180085382e-14,17.659697299015967,1.2896298078553101e-26,-4.783913422023884e-13
1,10,16.666666666666668,8.75,17.66019529348022,0.9935286268137755,-1.2434497875801753e-14,17.66019529348044,2.7610131682735413e-27,-2.1959566086302667e-13
1,10,16.666666666666668,9.375,17.66062686595818,0.993960199290985,2.9531932455029164e-14,17.660626865957653,1.5527938058370396e-26,5.215524397189348e-13
1,10,16.666666666666668,10.0,17.661004474568912,0.9943378079007914,8.237854842718662e-14,17.66100447456746,1.197009648973311e-25,1.454887912380915e-12
1,10,16.666666666666668,10.625,17.661337645220378,0.9946709785549963,-7.260858581048524e-14,17.661337645221664,9.338062079463205e-26,-1.2823647499410306e-12
1,10,16.666666666666668,11.25,17.661633786359268,0.99496711969209,2.864375403532904e-14,17.661633786358756,1.460299864699876e-26,5.058954940385173e-13
1,10,16.666666666666668,11.875,17.661898746323924,0.9952320796577254,-2.6645352591003757e-14,17.661898746324393,1.2495556738700827e-26,-4.706075195224207e-13
1,10,16.666666666666668,12.5,17.662137203494453,0.9954705368281154,-1.865174681370263e-14,17.662137203494783,6.162581391586544e-27,-3.294297113084625e-13
1,10,16.666666666666668,13.125,17.662352944908235,0.9956862782423084,-4.196643033083092e-14,17.662352944908974,3.10862472615918e-26,-7.412259043410687e-13
1,10,16.666666666666668,13.75,17.662549068890257,0.9958824022261101,-1.4277468096679513e-13,17.66254906889278,3.5988505027951996e-25,-2.521764808371531e-12
1,10,16.666666666666668,14.375,17.66272813481197,0.9960614681457844,-2.708944180085382e-14,17.662728134812454,1.3040659624208546e-26,-4.784734458523053e-13
1,10,16.666666666666668,15.0,17.662892275384166,0.9962256087153083,1.2401191185062999e-13,17.662892275381978,2.71616839796399e-25,2.190409039881843e-12
1,10,16.666666666666668,15.625,17.66304328201025,0.9963766153443565,-4.3520742565306136e-14,17.663043282011024,3.370644875828339e-26,-7.687087595962618e-13
1,10,16.666666666666668,16.25,17.663182670453903,0.9965160037867129,2.964295475749168e-14,17.66318267045338,1.5481000834509746e-26,5.235889247735606e-13
1,10,16.666666666666668,16.875,17.663311731861604,0.9966450651973506,-1.3677947663381929e-13,17.66331173186402,3.3019508682016935e-25,-2.415978534304361e-12
1,10,16.666666666666668,17.5,17.663431572910177,0.9967649062467281,-1.8252066524837574e-13,17.663431572913396,5.874899596670546e-25,-3.223941281257317e-12
1,10,16.666666666666668,18.125,17.66354314760157,0.9968764809340875,4.6074255521943996e-14,17.663543147600755,3.748469806383943e-26,8.138346004054402e-13
1,10,16.666666666666668,18.75,17.66364728270422,0.9969806160370087,3.0753177782116836e-14,17.66364728270368,1.6661728394399296e-26,5.432132851655911e-13
1,10,16.666666666666668,19.375,17.66374469830058,0.9970780316344374,-2.9753977059954195e-14,17.663744698301105,1.5644689472343106e-26,-5.255666545461386e-13
1,10,16.666666666666668,20.0,17.663836024447995,0.9971693577810168,1.7541523789077473e-14,17.663836024447683,5.453001007340244e-27,3.098505998292127e-13
1,10,17.5,5.0,18.489182864301107,0.989182864301366,-1.4210854715202004e-14,18.489182864301366,3.685558149192567e-27,-2.6274709148738916e-13
1,10,17.5,5.625,18.490385393598295,0.9903853935981601,7.216449660063518e-15,18.49038539359816,9.742432179479496e-28,1.3343493538807488e-13
1,10,17.5,6.25,18.49134730437099,0.9913473043707217,1.4654943925052066e-14,18.49134730437072,3.930893890716302e-27,2.709896578442156e-13
1,10,17.5,6.875,18.49213424781129,0.99213424781016,6.117328865684613e-14,18.49213424781016,6.911131504550762e-26,1.131224666222441e-12
1,10,17.5,7.5,18.492789982826693,0.9927899828280555,-7.37188088351104e-14,18.492789982828057,1.0043934817454967e-25,-1.363266449571946e-12
1,10,17.5,8.125,18.493344799202248,0.993344799201374,4.718447854656915e-14,18.493344799201374,4.123770382042839e-26,8.725988309322235e-13
1,10,17.5,8.75,18.49382032958978,0.9938203295885355,6.716849298982197e-14,18.493820329588537,8.36399635521893e-26,1.2422020411629947e-12
1,10,17.5,9.375,18.494232436137462,0.9942324361373203,7.549516567451064e-15,18.49423243613732,1.072850831100576e-27,1.3962251417890957e-13
1,10,17.5,10.0,18.494593014298673,0.9945930142976014,5.784261958297066e-14,18.4945930142976,6.195772714173718e-26,1.0697757080678825e-12
1,10,17.5,10.625,18.4949111598184,0.994911159818745,-1.865174681370263e-14,18.494911159818745,6.427638655740804e-27,-3.4496240029486247e-13
1,10,17.5,11.25,18.495193946645003,0.9951939466466087,-8.659739592076221e-14,18.49519394664661,1.3906040037235996e-25,-1.6016356328290409e-12
1,10,17.5,11.875,18.49544695910893,0.9954469591082624,3.597122599785507e-14,18.495446959108264,2.3961649996088234e-26,6.653039024974247e-13
1,10,17.5,12.5,18.495674664404575,0.9956746644038912,3.674838211509268e-14,18.495674664403893,2.513212236420991e-26,6.796861200439529e-13
1,10,17.5,13.125,18.495880678649968,0.9958806786487102,6.816769371198461e-14,18.49588067864871,8.573182545760912e-26,1.2608215290355393e-12
1,10,17.5,13.75,18.496067960341836,0.9960679603425326,-3.752553823233029e-14,18.496067960342533,2.6130228624540795e-26,-6.940749053936131e-13
1,10,17.5,14.375,18.496238953361313,0.9962389533587501,1.3866685577568205e-13,18.49623895335875,3.5544238287654153e-25,2.56481529933795e-12
1,10,17.5,15.0,18.496395694179267,0.9963956941790748,1.0436096431476471e-14,18.496395694179075,2.002128977450928e-27,1.9303016909919902e-13
1,10,17.5,15.625,18.49653989338772,0.9965398933871477,3.097522238704187e-14,18.496539893387148,1.7717421500811315e-26,5.729344365884586e-13
1,10,17.5,16.25,18.496672998351677,0.9966729983525173,-4.551914400963142e-14,18.496672998352516,3.8245948837377705e-26,-8.419527219110691e-13
1,10,17.5,16.875,18.496796241979958,0.9967962419824481,-1.34781075189494e-13,18.496796241982448,3.3566583719787707e-25,-2.4930180850553864e-12
1,10,17.5,17.5,18.496910681025884,0.9969106810251578,3.941291737419306e-14,18.496910681025156,2.86346647833912e-26,7.290172123490735e-13
1,10,17.5,18.125,18.49701722644765,0.9970172264469639,3.697042672001771e-14,18.497017226446964,2.5349650758824604e-26,6.838426199092628e-13
1,10,17.5,18.75,18.49711666773389,0.9971166677330654,4.4297898682543746e-14,18.497116667733067,3.6590327012545106e-26,8.193834000664306e-13
1,10,17.5,19.375,18.497209692482578,0.9972096924842244,-8.926193117986259e-14,18.497209692484226,1.4698608588711547e-25,-1.6510966585900142e-12
1,10,17.5,20.0,18.497296902337737,0.9972969023385421,-4.3520742565306136e-14,18.49729690233854,3.50206910263816e-26,-8.050160966407103e-13
1,10,18.333333333333336,5.0,19.322982964534052,0.989649631199951,3.952393967665557e-14,19.32298296453329,3.025991546337279e-26,7.637204130632569e-13
1,10,18.333333333333336,5.625,19.324133553313615,0.990800219979473,4.196643033083092e-14,19.32413355331281,3.384449941669707e-26,8.109649044687741e-13
1,10,18.333333333333336,6.25,19.325053925648447,0.9917205923142269,4.551914400963142e-14,19.325053925647563,4.026740490700655e-26,8.796599126354443e-13
1,10,18.333333333333336,6.875,19.32580689232752,0.9924735589947193,-2.731148640577885e-14,19.325806892328053,1.460299864699876e-26,-5.278165122205248e-13
1,10,18.333333333333336,7.5,19.326434319725887,0.993100986393685,-5.861977570020827e-14,19.32643431972702,6.643470999409273e-26,-1.132911244907205e-12
1,10,18.333333333333336,8.125,19.326965188004596,0.993631854671456,-9.992007221626409e-15,19.32696518800479,1.9524307404220042e-27,-1.9311517573066607e-13
1,10,18.333333333333336,8.75,19.327420194738902,0.9940868614054956,3.774758283725532e-15,19.32742019473883,2.68212707775144e-28,7.295633948313454e-14
1,10,18.333333333333336,9.375,19.327814516575486,0.9944811832411169,5.362377208939506e-14,19.327814516574453,5.543838340576444e-26,1.0364303206228898e-12
1,10,18.333333333333336,10.0,19.328159534979825,0.9948262016453757,5.762057497804562e-14,19.32815953497871,6.417639843767128e-26,1.1136996656728681e-12
1,10,18.333333333333336,10.625,19.328463952752333,0.9951306194176173,7.149836278586008e-14,19.32846395275095,9.868413266043291e-26,1.3819535277872067e-12
1,10,18.333333333333336,11.25,19.328734538273878,0.9954012049411265,-3.042011087472929e-14,19.32873453827446,1.7778163790513333e-26,-5.879822477225185e-13
1,10,18.333333333333336,11.875,19.328976634691024,0.9956433013548871,1.4477308241112041e-13,19.328976634688225,4.055549690959326e-25,2.798315527256339e-12
1,10,18.333333333333336,12.5,19.329194516276083,0.9958611829410362,8.881784197001252e-14,19.32919451627437,1.5193461034556687e-25,1.7167773439540896e-12
1,10,18.333333333333336,13.125,19.329391642999553,0.9960583096665605,-1.7319479184152442e-14,19.329391642999894,5.937756033598556e-27,-3.3477499620326684e-13
