case,Kn,Ks,gamma,eps,m,f_s,pmax,p,r,E,P
1,2.878787878787879,0.20202020202020202,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.5883636150185667
1,2.878787878787879,0.25252525252525254,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.554373984987637
1,2.878787878787879,0.30303030303030304,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.5203843549567073
1,2.878787878787879,0.35353535353535354,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.4863947249257774
1,2.878787878787879,0.40404040404040403,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.4524050948948477
1,2.878787878787879,0.45454545454545453,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.4184154648639182
1,2.878787878787879,0.5050505050505051,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.3844258348329883
1,2.878787878787879,0.5555555555555556,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.3504362048020586
1,2.878787878787879,0.6060606060606061,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.316446574771129
1,2.878787878787879,0.6565656565656566,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.2824569447401992
1,2.878787878787879,0.7070707070707071,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.2484673147092695
1,2.878787878787879,0.7575757575757576,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.2144776846783398
1,2.878787878787879,0.8080808080808081,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.1804880546474101
1,2.878787878787879,0.8585858585858586,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.1464984246164804
1,2.878787878787879,0.9090909090909091,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.1125087945855507
1,2.878787878787879,0.9595959595959596,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.0785191645546208
1,2.878787878787879,1.0101010101010102,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.0445295345236913
1,2.878787878787879,1.0606060606060606,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.0105399044927617
1,2.878787878787879,1.1111111111111112,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.9765502744618316
1,2.878787878787879,1.1616161616161615,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.942560644430902
1,2.878787878787879,1.2121212121212122,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.9085710143999725
1,2.878787878787879,1.2626262626262625,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.8745813843690426
1,2.878787878787879,1.3131313131313131,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.840591754338113
1,2.878787878787879,1.3636363636363635,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.8066021243071833
1,2.878787878787879,1.4141414141414141,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.7726124942762536
1,2.878787878787879,1.4646464646464645,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.738622864245324
1,2.878787878787879,1.5151515151515151,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.7046332342143942
1,2.878787878787879,1.5656565656565655,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.6706436041834646
1,2.878787878787879,1.6161616161616161,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.6366539741525348
1,2.878787878787879,1.6666666666666667,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.602664344121605
1,2.878787878787879,1.7171717171717171,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.5686747140906753
1,2.878787878787879,1.7676767676767677,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.5346850840597456
1,2.878787878787879,1.8181818181818181,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.5006954540288159
1,2.878787878787879,1.8686868686868687,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.4667058239978861
1,2.878787878787879,1.9191919191919191,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.4327161939669565
1,2.878787878787879,1.9696969696969697,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.3987265639360267
1,2.878787878787879,2.0202020202020203,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.36473693390509687
1,2.878787878787879,2.0707070707070705,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.33074730387416745
1,2.878787878787879,2.121212121212121,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.29675767384323765
1,2.878787878787879,2.1717171717171717,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.26276804381230784
1,2.878787878787879,2.2222222222222223,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.22877841378137806
1,2.878787878787879,2.2727272727272725,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.1947887837504486
1,2.878787878787879,2.323232323232323,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.16079915371951864
1,2.878787878787879,2.3737373737373737,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.12680952368858903
1,2.878787878787879,2.4242424242424243,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.09281989365765939
1,2.878787878787879,2.474747474747475,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.058830263626729426
1,2.878787878787879,2.525252525252525,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.024840633595799803
1,2.878787878787879,2.5757575757575757,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.009148996435129824
1,2.878787878787879,2.6262626262626263,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.04313862646605945
1,2.878787878787879,2.676767676767677,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.07712825649698941
1,2.878787878787879,2.727272727272727,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.11111788652791904
1,2.878787878787879,2.7777777777777777,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.14510751655884865
1,2.878787878787879,2.8282828282828283,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.1790971465897783
1,2.878787878787879,2.878787878787879,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.21308677662070824
1,2.878787878787879,2.929292929292929,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.24707640665163755
1,2.878787878787879,2.9797979797979797,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.2810660366825675
1,2.878787878787879,3.0303030303030303,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.3150556667134971
1,2.878787878787879,3.080808080808081,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.3490452967444271
1,2.878787878787879,3.131313131313131,0.4,0.1,1.25,0.34,10,5.0,0.1353352832366127,0.1302461352457831,0.057232115640929386
1,2.878787878787879,3.1818181818181817,0.4,0.1,1.25,0.34,10,4.998950635720491,0.13539210156519763,0.13030081697793994,0.05517628789938326
1,2.878787878787879,3.2323232323232323,0.4,0.1,1.25,0.34,10,2.8841616161615766,0.31547853112466423,0.3036152764402523,0.06703918786399016
1,2.878787878787879,3.282828282828283,0.4,0.1,1.25,0.34,10,3.0638383838383825,0.29360047818859536,0.2825599258067914,0.06239010161507647
1,2.878787878787879,3.3333333333333335,0.4,0.1,1.25,0.34,10,3.243515151515237,0.27323964164936143,0.26296473816477883,0.05806342385049133
1,2.878787878787879,3.3838383838383836,0.4,0.1,1.25,0.34,10,3.4231919191919196,0.2542908043927589,0.24472845298437357,0.054036795933461314
1,2.878787878787879,3.4343434343434343,0.4,0.1,1.25,0.34,10,3.602868686868684,0.23665604598360218,0.22775683203043479,0.05028940977151543
1,2.878787878787879,3.484848484848485,0.4,0.1,1.25,0.34,10,3.7825454545454584,0.22024423664998016,0.21196217237499426,0.046801900288120854
1,2.878787878787879,3.5353535353535355,0.4,0.1,1.25,0.34,10,3.9622222222222665,0.2049705663589633,0.19726285318160083,0.043556245351280505
1,2.878787878787879,3.5858585858585856,0.4,0.1,1.25,0.34,10,4.141898989898857,0.1907561065504123,0.1835829139196906,0.04053567264196049
1,2.878787878787879,3.6363636363636362,0.4,0.1,1.25,0.34,10,4.321575757575755,0.17752740226390343,0.17085166182917158,0.03772457298107948
1,2.878787878787879,3.686868686868687,0.4,0.1,1.25,0.34,10,4.501252525252566,0.16521609255136455,0.15900330660706302,0.03510841966716555
1,2.878787878787879,3.7373737373737375,0.4,0.1,1.25,0.34,10,4.680929292929291,0.15375855721340737,0.1479766204279544,0.03267369340784904
1,2.878787878787879,3.7878787878787876,0.4,0.1,1.25,0.34,10,4.860606060606059,0.14309558803418765,0.13771462154175004,0.030407812457264854
1,2.878787878787879,3.8383838383838382,0.4,0.1,1.25,0.34,10,5.040282828282814,0.13317208281572343,0.12816427981352096,0.028299067598341093
1,2.878787878787879,3.888888888888889,0.4,0.1,1.25,0.34,10,5.219959595959568,0.12393676063052912,0.1192762426837787,0.026336561633987142
1,2.878787878787879,3.9393939393939394,0.4,0.1,1.25,0.34,10,5.399636363636362,0.11534189682115005,0.1110045801330875,0.024510153074494386
1,2.878787878787879,3.9898989898989896,0.4,0.1,1.25,0.34,10,5.57931313131312,0.10734307637716266,0.10330654733307583,0.022810403730146967
1,2.878787878787879,4.040404040404041,0.4,0.1,1.25,0.34,10,5.7589898989899,0.09989896441516133,0.0961423637572936,0.0212285299382218
1,2.878787878787879,4.090909090909091,0.4,0.1,1.25,0.34,10,5.938666666666664,0.09297109257570099,0.08947500761048433,0.019756357172336446
1,2.878787878787879,4.141414141414141,0.4,0.1,1.25,0.34,10,6.118343434343428,0.08652366023333621,0.08327002451392183,0.018386277799583923
1,2.878787878787879,4.191919191919192,0.4,0.1,1.25,0.34,10,6.298020202020104,0.08052334949251426,0.07749534945819775,0.017111211767158598
1,2.878787878787879,4.242424242424242,0.4,0.1,1.25,0.34,10,6.477696969696968,0.07493915301325779,0.07212114110334723,0.01592457001531727
1,2.878787878787879,4.292929292929293,0.4,0.1,1.25,0.34,10,6.657373737373737,0.06974221377697098,0.06711962757010176,0.014820220427606324
1,2.878787878787879,4.343434343434343,0.4,0.1,1.25,0.34,10,6.837050505050503,0.0649056759642349,0.0624649629252758,0.013792456142399916
1,2.878787878787879,4.393939393939394,0.4,0.1,1.25,0.34,10,7.016727272727257,0.060404546174089704,0.058133093619759234,0.01283596606199399
1,2.878787878787879,4.444444444444445,0.4,0.1,1.25,0.34,10,7.196404040403804,0.05621556426757798,0.05410163418885998,0.011945807406859193
1,2.878787878787879,4.494949494949495,0.4,0.1,1.25,0.34,10,7.376080808080808,0.05231708316810703,0.05034975157265352,0.011117380173222752
1,2.878787878787879,4.545454545454545,0.4,0.1,1.25,0.34,10,7.555757575757574,0.04868895699758158,0.04685805745864452,0.010346403361986086
1,2.878787878787879,4.595959595959596,0.4,0.1,1.25,0.34,10,7.735434343434345,0.04531243697006205,0.043608508090239834,0.009628892856138186
1,2.878787878787879,4.646464646464646,0.4,0.1,1.25,0.34,10,7.9151111111111065,0.04217007450514576,0.04058431102345426,0.008961140832343463
1,2.878787878787879,4.696969696969697,0.4,0.1,1.25,0.34,10,8.094787878787823,0.039245631060287285,0.03776983834989624,0.008339696600310859
1,2.878787878787879,4.747474747474747,0.4,0.1,1.25,0.34,10,8.274464646464029,0.03652399421614863,0.03515054593764457,0.007761348770929665
1,2.878787878787879,4.797979797979798,0.4,0.1,1.25,0.34,10,8.454141414141414,0.03399109958128582,0.032712898272631144,0.007223108661023238
1,2.878787878787879,4.848484848484849,0.4,0.1,1.25,0.34,10,8.63381818181818,0.031633858112767206,0.030444298512294705,0.006722194848963032
1,2.878787878787879,4.898989898989899,0.4,0.1,1.25,0.34,10,8.813494949494945,0.0294400884768563,0.028333023389772595,0.006256018801331964
1,2.878787878787879,4.94949494949495,0.4,0.1,1.25,0.34,10,8.993171717171716,0.0273984541005235,0.02636816263252741,0.005822171496361235
1,2.878787878787879,5.0,0.4,0.1,1.25,0.34,10,9.172848484848453,0.025498404588309244,0.02453956258217046,0.005418410975015645
1,2.929292929292929,0.0,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.7625384945204388
1,2.929292929292929,0.050505050505050504,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.728548864489509
1,2.929292929292929,0.10101010101010101,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.6945592344585791
1,2.929292929292929,0.15151515151515152,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.6605696044276494
1,2.929292929292929,0.20202020202020202,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.6265799743967198
1,2.929292929292929,0.25252525252525254,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.5925903443657903
1,2.929292929292929,0.30303030303030304,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.5586007143348606
1,2.929292929292929,0.35353535353535354,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.5246110843039307
1,2.929292929292929,0.40404040404040403,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.490621454273001
1,2.929292929292929,0.45454545454545453,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.4566318242420715
1,2.929292929292929,0.5050505050505051,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.4226421942111416
1,2.929292929292929,0.5555555555555556,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.3886525641802119
1,2.929292929292929,0.6060606060606061,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.3546629341492822
1,2.929292929292929,0.6565656565656566,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.3206733041183525
1,2.929292929292929,0.7070707070707071,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.2866836740874228
1,2.929292929292929,0.7575757575757576,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.2526940440564929
1,2.929292929292929,0.8080808080808081,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.2187044140255634
1,2.929292929292929,0.8585858585858586,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.1847147839946337
1,2.929292929292929,0.9090909090909091,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.150725153963704
1,2.929292929292929,0.9595959595959596,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.116735523932774
1,2.929292929292929,1.0101010101010102,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.0827458939018444
1,2.929292929292929,1.0606060606060606,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.048756263870915
1,2.929292929292929,1.1111111111111112,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.014766633839985
1,2.929292929292929,1.1616161616161615,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.9807770038090553
1,2.929292929292929,1.2121212121212122,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.9467873737781256
1,2.929292929292929,1.2626262626262625,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.9127977437471959
1,2.929292929292929,1.3131313131313131,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.8788081137162662
1,2.929292929292929,1.3636363636363635,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.8448184836853364
1,2.929292929292929,1.4141414141414141,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.8108288536544068
1,2.929292929292929,1.4646464646464645,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.7768392236234772
1,2.929292929292929,1.5151515151515151,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.7428495935925474
1,2.929292929292929,1.5656565656565655,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.7088599635616177
1,2.929292929292929,1.6161616161616161,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.6748703335306879
1,2.929292929292929,1.6666666666666667,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.6408807034997582
1,2.929292929292929,1.7171717171717171,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.6068910734688285
1,2.929292929292929,1.7676767676767677,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.5729014434378987
1,2.929292929292929,1.8181818181818181,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.5389118134069691
1,2.929292929292929,1.8686868686868687,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.5049221833760393
1,2.929292929292929,1.9191919191919191,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.4709325533451097
1,2.929292929292929,1.9696969696969697,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.43694292331417994
1,2.929292929292929,2.0202020202020203,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.40295329328325014
1,2.929292929292929,2.0707070707070705,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.36896366325232066
1,2.929292929292929,2.121212121212121,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.33497403322139085
1,2.929292929292929,2.1717171717171717,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.3009844031904611
1,2.929292929292929,2.2222222222222223,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.2669947731595313
1,2.929292929292929,2.2727272727272725,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.23300514312860182
1,2.929292929292929,2.323232323232323,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.19901551309767188
1,2.929292929292929,2.3737373737373737,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.16502588306674223
1,2.929292929292929,2.4242424242424243,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.13103625303581262
1,2.929292929292929,2.474747474747475,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.09704662300488266
1,2.929292929292929,2.525252525252525,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.06305699297395304
1,2.929292929292929,2.5757575757575757,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,0.02906736294302341
1,2.929292929292929,2.6262626262626263,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.004922267087906218
1,2.929292929292929,2.676767676767677,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.03891189711883618
1,2.929292929292929,2.727272727272727,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.0729015271497658
1,2.929292929292929,2.7777777777777777,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.10689115718069543
1,2.929292929292929,2.8282828282828283,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.14088078721162506
1,2.929292929292929,2.878787878787879,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.17487041724255503
1,2.929292929292929,2.929292929292929,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.2088600472734843
1,2.929292929292929,2.9797979797979797,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.24284967730441426
1,2.929292929292929,3.0303030303030303,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.2768393073353439
1,2.929292929292929,3.080808080808081,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.31082893736627387
1,2.929292929292929,3.131313131313131,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,-0.3448185673972031
1,2.929292929292929,3.1818181818181817,0.4,0.1,1.25,0.34,10,5.0,0.1353352832366127,0.1302461352457831,0.05748914331723388
1,2.929292929292929,3.2323232323232323,0.4,0.1,1.25,0.34,10,4.9997657974510386,0.13534796217781084,0.13025833740807644,0.05542472963962268
1,2.929292929292929,3.282828282828283,0.4,0.1,1.25,0.34,10,2.861818181818182,0.3183107179674844,0.3063409617290351,0.06764102756809039
1,2.929292929292929,3.3333333333333335,0.4,0.1,1.25,0.34,10,3.0414949494949823,0.2962362563139951,0.2850965881315636,0.06295020446672477
1,2.929292929292929,3.3838383838383836,0.4,0.1,1.25,0.34,10,3.2211717171717167,0.27569263176333775,0.2653254860385092,0.05858468424970928
1,2.929292929292929,3.4343434343434343,0.4,0.1,1.25,0.34,10,3.400848484848485,0.25657368262185787,0.2469254858605455,0.0545219075571448
1,2.929292929292929,3.484848484848485,0.4,0.1,1.25,0.34,10,3.5805252525252587,0.23878060938042064,0.22980150334527932,0.050740879493339504
1,2.929292929292929,3.5353535353535355,0.4,0.1,1.25,0.34,10,3.760202020202038,0.2222214641558394,0.2138650482177232,0.047222061133116215
1,2.929292929292929,3.5858585858585856,0.4,0.1,1.25,0.34,10,3.9398787878789396,0.20681067553893184,0.19903376689596583,0.04394726855202571
1,2.929292929292929,3.6363636363636362,0.4,0.1,1.25,0.34,10,4.119555555555192,0.19246860639387317,0.18523101691903796,0.04089957885869212
1,2.929292929292929,3.686868686868687,0.4,0.1,1.25,0.34,10,4.299232323232324,0.17912114232329904,0.1723854708873737,0.03806324274370105
1,2.929292929292929,3.7373737373737375,0.4,0.1,1.25,0.34,10,4.478909090909203,0.16669930867348018,0.16043074787012263,0.035423603093116124
1,2.929292929292929,3.7878787878787876,0.4,0.1,1.25,0.34,10,4.658585858585858,0.1551389140990539,0.14930507037327306,0.03296701924604893
1,2.929292929292929,3.8383838383838382,0.4,0.1,1.25,0.34,10,4.838262626262628,0.14438021884647115,0.13895094509696843,0.03068079650487514
1,2.929292929292929,3.888888888888889,0.4,0.1,1.25,0.34,10,5.017939393939395,0.13436762604155714,0.1293148658318904,0.02855312053383089
1,2.929292929292929,3.9393939393939394,0.4,0.1,1.25,0.34,10,5.197616161616154,0.125049394385823,0.12034703695933849,0.02657299630698731
1,2.929292929292929,3.9898989898989896,0.4,0.1,1.25,0.34,10,5.377292929292929,0.11637737077698086,0.11200111612628327,0.024730191290108436
1,2.929292929292929,4.040404040404041,0.4,0.1,1.25,0.34,10,5.556969696969692,0.10830674147189952,0.10423397476559021,0.0230151825627786
1,2.929292929292929,4.090909090909091,0.4,0.1,1.25,0.34,10,5.736646464646466,0.10079580050609864,0.0970054752238673,0.021419107607545947
1,2.929292929292929,4.141414141414141,0.4,0.1,1.25,0.34,10,5.91632323232323,0.09380573417307779,0.09027826334523337,0.019933718511779032
1,2.929292929292929,4.191919191919192,0.4,0.1,1.25,0.34,10,6.096000000000001,0.0873004204497359,0.08401757543914402,0.018551339345568883
1,2.929292929292929,4.242424242424242,0.4,0.1,1.25,0.34,10,6.275676767676706,0.08124624233140104,0.07819105863477104,0.017264826495422294
1,2.929292929292929,4.292929292929293,0.4,0.1,1.25,0.34,10,6.455353535353536,0.07561191411183386,0.07276860369357246,0.016067531748764685
1,2.929292929292929,4.343434343434343,0.4,0.1,1.25,0.34,10,6.635030303030304,0.07036831971053313,0.06772218941613824,0.01495326793848829
1,2.929292929292929,4.393939393939394,0.4,0.1,1.25,0.34,10,6.814707070707072,0.06548836221180689,0.0630257378391941,0.013916276970008964
1,2.929292929292929,4.444444444444445,0.4,0.1,1.25,0.34,10,6.994383838383832,0.060946823838154945,0.05865497947454496,0.012951200065607881
1,2.929292929292929,4.494949494949495,0.4,0.1,1.25,0.34,10,7.174060606060439,0.056720235634318994,0.05458732789352605,0.012053050072291972
1,2.929292929292929,4.545454545454545,0.4,0.1,1.25,0.34,10,7.353737373737374,0.052786756188567326,0.05080176300885244,0.011217185690070573
1,2.929292929292929,4.595959595959596,0.4,0.1,1.25,0.34,10,7.533414141414143,0.04912605876456338,0.047278722450780734,0.01043928748746972
1,2.929292929292929,4.646464646464646,0.4,0.1,1.25,0.34,10,7.713090909090912,0.04571922626043133,0.04400000047613407,0.009715335580341659
1,2.929292929292929,4.696969696969697,0.4,0.1,1.25,0.34,10,7.892767676767675,0.042548653452336375,0.040948653887914715,0.009041588858621467
1,2.929292929292929,4.747474747474747,0.4,0.1,1.25,0.34,10,8.072444444444406,0.039597956017332646,0.038108914479256864,0.008414565653683056
1,2.929292929292929,4.797979797979798,0.4,0.1,1.25,0.34,10,8.25212121212075,0.03685188586537403,0.035466107549292504,0.007831025746390536
1,2.929292929292929,4.848484848484849,0.4,0.1,1.25,0.34,10,8.431797979797977,0.03429625234291463,0.03300657606981166,0.007287953622869358
1,2.929292929292929,4.898989898989899,0.4,0.1,1.25,0.34,10,8.611474747474745,0.03191784890103221,0.030717610110957798,0.006782542891469345
1,2.929292929292929,4.94949494949495,0.4,0.1,1.25,0.34,10,8.791151515151517,0.02970438484890575,0.028587381161047497,0.006312181780392473
1,2.929292929292929,5.0,0.4,0.1,1.25,0.34,10,8.970828282828283,0.02764442184020017,0.02660488100132128,0.0058744396410425285
1,2.9797979797979797,0.0,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.8007548538985922
1,2.9797979797979797,0.050505050505050504,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.7667652238676625
1,2.9797979797979797,0.10101010101010101,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.732775593836733
1,2.9797979797979797,0.15151515151515152,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.698785963805803
1,2.9797979797979797,0.20202020202020202,0.4,0.1,1.25,0.34,10,-2.0,2.225540928492468,2.1418516874174367,1.6647963337748735
