case,alpha,beta,gamma,B,pmax,p,s,r,c,P,E,P/E
3,0.1,3.6363636363636362,0.03334,0.158,10,10.0,0.0,0.6666,3.6363636363636362,3.5754,0.6666,5.363636363636364
3,0.1,3.6363636363636362,0.034350000000000006,0.158,10,10.0,0.0,0.6565,3.6363636363636362,3.521227272727273,0.6565,5.363636363636364
3,0.1,3.6363636363636362,0.03536,0.158,10,10.0,0.0,0.6464,3.6363636363636362,3.4670545454545456,0.6464,5.363636363636364
3,0.1,3.6363636363636362,0.036370000000000006,0.158,10,10.0,0.0,0.6362999999999999,3.6363636363636362,3.4128818181818175,0.6362999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.037380000000000004,0.158,10,10.0,0.0,0.6262,3.6363636363636362,3.3587090909090906,0.6262,5.363636363636363
3,0.1,3.6363636363636362,0.03839000000000001,0.158,10,10.0,0.0,0.6160999999999999,3.6363636363636362,3.304536363636363,0.6160999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.039400000000000004,0.158,10,10.0,0.0,0.606,3.6363636363636362,3.250363636363636,0.606,5.363636363636363
3,0.1,3.6363636363636362,0.04041000000000001,0.158,10,10.0,0.0,0.5958999999999999,3.6363636363636362,3.1961909090909084,0.5958999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.041420000000000005,0.158,10,10.0,0.0,0.5857999999999999,3.6363636363636362,3.142018181818181,0.5857999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.04243,0.158,10,10.0,0.0,0.5757,3.6363636363636362,3.0878454545454543,0.5757,5.363636363636363
3,0.1,3.6363636363636362,0.043440000000000006,0.158,10,10.0,0.0,0.5655999999999999,3.6363636363636362,3.0336727272727266,0.5655999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.04445,0.158,10,10.0,0.0,0.5555,3.6363636363636362,2.9795,0.5555,5.363636363636363
3,0.1,3.6363636363636362,0.04546000000000001,0.158,10,10.0,0.0,0.5453999999999999,3.6363636363636362,2.925327272727272,0.5453999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.046470000000000004,0.158,10,10.0,0.0,0.5352999999999999,3.6363636363636362,2.871154545454545,0.5352999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.04748000000000001,0.158,10,10.0,0.0,0.5251999999999999,3.6363636363636362,2.8169818181818176,0.5251999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.048490000000000005,0.158,10,10.0,0.0,0.5150999999999999,3.6363636363636362,2.7628090909090903,0.5150999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.0495,0.158,10,10.0,0.0,0.505,3.6363636363636362,2.7086363636363635,0.505,5.363636363636363
3,0.1,3.6363636363636362,0.050510000000000006,0.158,10,10.0,0.0,0.4948999999999999,3.6363636363636362,2.654463636363636,0.4948999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.05152,0.158,10,10.0,0.0,0.4848,3.6363636363636362,2.600290909090909,0.4848,5.363636363636363
3,0.1,3.6363636363636362,0.05253000000000001,0.158,10,10.0,0.0,0.4746999999999999,3.6363636363636362,2.5461181818181813,0.4746999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.053540000000000004,0.158,10,10.0,0.0,0.4645999999999999,3.6363636363636362,2.491945454545454,0.4645999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.05455000000000001,0.158,10,10.0,0.0,0.4544999999999999,3.6363636363636362,2.4377727272727268,0.4544999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.055560000000000005,0.158,10,10.0,0.0,0.4443999999999999,3.6363636363636362,2.3835999999999995,0.4443999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.05657,0.158,10,10.0,0.0,0.4343,3.6363636363636362,2.3294272727272727,0.4343,5.363636363636363
3,0.1,3.6363636363636362,0.057580000000000006,0.158,10,10.0,0.0,0.4241999999999999,3.6363636363636362,2.275254545454545,0.4241999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.05859,0.158,10,10.0,0.0,0.4140999999999999,3.6363636363636362,2.2210818181818177,0.4140999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.05960000000000001,0.158,10,10.0,0.0,0.4039999999999999,3.6363636363636362,2.1669090909090905,0.4039999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.060610000000000004,0.158,10,10.0,0.0,0.3938999999999999,3.6363636363636362,2.112736363636363,0.3938999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.06162000000000001,0.158,10,10.0,0.0,0.3837999999999999,3.6363636363636362,2.058563636363636,0.3837999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.06263,0.158,10,10.0,0.0,0.3736999999999999,3.6363636363636362,2.0043909090909087,0.3736999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.06364,0.158,10,10.0,0.0,0.3635999999999999,3.6363636363636362,1.9502181818181814,0.3635999999999999,5.363636363636363
3,0.1,3.6363636363636362,0.06465,0.158,10,10.0,0.0,0.35350000000000004,3.6363636363636362,1.8960454545454546,0.35350000000000004,5.363636363636363
2,0.1,3.6363636363636362,0.06566,0.158,10,9.433168111206491,0.0,0.38061818181818186,3.6363636363636362,1.8257509977520057,0.38061818181818186,4.796804474842854
2,0.1,3.6363636363636362,0.06667,0.158,10,9.317806836930881,0.0,0.3787818181818182,3.6363636363636362,1.773245567225771,0.3787818181818182,4.681443200567244
2,0.1,3.6363636363636362,0.06768,0.158,10,9.20588867397378,0.0,0.3769454545454546,3.6363636363636362,1.7224616923587908,0.3769454545454546,4.569525037610143
2,0.1,3.6363636363636362,0.06869,0.158,10,9.097261742479386,0.0,0.37510909090909095,3.6363636363636362,1.6733234332231643,0.37510909090909095,4.460898106115749
2,0.1,3.6363636363636362,0.0697,0.158,10,8.991782965958002,0.0,0.3732727272727273,3.6363636363636362,1.6257592515740424,0.3732727272727273,4.3554193295943655
2,0.1,3.6363636363636362,0.07071,0.158,10,8.889317442563094,0.0,0.3714363636363637,3.6363636363636362,1.5797016964881587,0.3714363636363637,4.252953806199458
2,0.1,3.6363636363636362,0.07172,0.158,10,8.78973786949247,0.0,0.36960000000000004,3.6363636363636362,1.5350871165644167,0.36960000000000004,4.153374233128832
2,0.1,3.6363636363636362,0.07273,0.158,10,8.692924015349424,0.0,0.3677636363636363,3.6363636363636362,1.4918553961044638,0.3677636363636363,4.056560378985788
2,0.1,3.6363636363636362,0.07374,0.158,10,8.598762235865571,0.0,0.36592727272727277,3.6363636363636362,1.449949712974108,0.36592727272727277,3.962398599501934
2,0.1,3.6363636363636362,0.07475,0.158,10,8.507145028884159,0.0,0.36409090909090913,3.6363636363636362,1.409316316094972,0.36409090909090913,3.870781392520522
2,0.1,3.6363636363636362,0.07576,0.158,10,8.417970624940002,0.0,0.3622545454545455,3.6363636363636362,1.3699043207344639,0.3622545454545455,3.7816069885763652
2,0.1,3.6363636363636362,0.07677,0.158,10,8.33114261015785,0.0,0.36041818181818186,3.6363636363636362,1.3316655199549579,0.36041818181818186,3.6947789737942123
2,0.1,3.6363636363636362,0.07778,0.158,10,8.246569578531522,0.0,0.3585818181818182,3.6363636363636362,1.2945542107533643,0.3585818181818182,3.610205942167885
2,0.1,3.6363636363636362,0.07879,0.158,10,8.164164810947398,0.0,0.3567454545454546,3.6363636363636362,1.2585270335728724,0.3567454545454546,3.527801174583761
2,0.1,3.6363636363636362,0.0798,0.158,10,8.08384597858282,0.0,0.35490909090909095,3.6363636363636362,1.2235428240021542,0.35490909090909095,3.447482342219184
2,0.1,3.6363636363636362,0.08081,0.158,10,8.00553486854687,0.0,0.3530727272727273,3.6363636363636362,1.1895624755957495,0.3530727272727273,3.3691712321832337
2,0.1,3.6363636363636362,0.08182,0.158,10,7.929157129841559,0.0,0.3512363636363637,3.6363636363636362,1.156548812854664,0.3512363636363637,3.2927934934779226
2,0.1,3.6363636363636362,0.08283,0.158,10,7.85464203790897,0.0,0.34939999999999993,3.6363636363636362,1.1244664734999394,0.34939999999999993,3.218278401545334
2,0.1,3.6363636363636362,0.08384,0.158,10,7.781922276197085,0.0,0.3475636363636364,3.6363636363636362,1.0932817992555677,0.3475636363636364,3.145558639833449
2,0.1,3.6363636363636362,0.08485,0.158,10,7.710933733326191,0.0,0.34572727272727277,3.6363636363636362,1.0629627344316908,0.34572727272727277,3.074570096962555
2,0.1,3.6363636363636362,0.08586,0.158,10,7.641615314571289,0.0,0.34389090909090914,3.6363636363636362,1.0334787316658103,0.34389090909090914,3.0052516782076535
2,0.1,3.6363636363636362,0.08687,0.158,10,7.57390876649539,0.0,0.3420545454545454,3.6363636363636362,1.0048006642394305,0.3420545454545454,2.937545130131754
2,0.1,3.6363636363636362,0.08788,0.158,10,7.5077585136756735,0.0,0.34021818181818186,3.6363636363636362,0.9769007444411427,0.34021818181818186,2.8713948773120372
2,0.1,3.6363636363636362,0.08889,0.158,10,7.443111506560713,0.0,0.33838181818181823,3.6363636363636362,0.9497524474952329,0.33838181818181823,2.806747870197077
2,0.1,3.6363636363636362,0.0899,0.158,10,7.379917079583376,0.0,0.3365454545454545,3.6363636363636362,0.9233304406181342,0.3365454545454545,2.74355344321974
2,0.1,3.6363636363636362,0.09091,0.158,10,7.3181268187318125,0.0,0.33470909090909085,3.6363636363636362,0.8976105168039226,0.33470909090909085,2.681763182368176
2,0.1,3.6363636363636362,0.09192,0.158,10,7.257694437851096,0.0,0.3328727272727273,3.6363636363636362,0.8725695329751347,0.3328727272727273,2.621330801487459
2,0.1,3.6363636363636362,0.09293,0.158,10,7.19857566301126,0.0,0.3310363636363636,3.6363636363636362,0.8481853521667868,0.3310363636363636,2.562212026647624
2,0.1,3.6363636363636362,0.09394,0.158,10,7.140728124334682,0.0,0.32919999999999994,3.6363636363636362,0.8244367894400682,0.32919999999999994,2.504364487971046
2,0.1,3.6363636363636362,0.09495,0.158,10,7.084111254727368,0.0,0.3273636363636363,3.6363636363636362,0.8013035612479815,0.3273636363636363,2.447747618363732
2,0.1,3.6363636363636362,0.09596,0.158,10,7.028686195005495,0.0,0.32552727272727267,3.6363636363636362,0.7787662379986151,0.32552727272727267,2.3923225586418586
2,0.1,3.6363636363636362,0.09697,0.158,10,6.974415704950922,0.0,0.32369090909090903,3.6363636363636362,0.756806199582899,0.32369090909090903,2.338052068587286
2,0.1,3.6363636363636362,0.09798,0.158,10,6.921264079867877,0.0,0.3218545454545455,3.6363636363636362,0.7354055936529468,0.3218545454545455,2.2849004435042404
2,0.1,3.6363636363636362,0.09899,0.158,10,6.869197072247886,0.0,0.32001818181818187,3.6363636363636362,0.7145472964545215,0.32001818181818187,2.2328334358842494
2,0.1,3.6363636363636362,0.1,0.158,10,6.818181818181818,0.0,0.3181818181818181,3.6363636363636362,0.6942148760330578,0.3181818181818181,2.181818181818182
3,0.1,3.7373737373737375,1e-05,0.158,10,10.0,0.0,0.9999,3.7373737373737375,5.2621,0.9999,5.262626262626263
3,0.1,3.7373737373737375,0.00102,0.158,10,10.0,0.0,0.9898,3.7373737373737375,5.208947474747475,0.9898,5.262626262626263
3,0.1,3.7373737373737375,0.00203,0.158,10,10.0,0.0,0.9797,3.7373737373737375,5.1557949494949495,0.9797,5.262626262626263
3,0.1,3.7373737373737375,0.00304,0.158,10,10.0,0.0,0.9696,3.7373737373737375,5.102642424242425,0.9696,5.262626262626263
3,0.1,3.7373737373737375,0.00405,0.158,10,10.0,0.0,0.9595,3.7373737373737375,5.049489898989899,0.9595,5.262626262626262
3,0.1,3.7373737373737375,0.00506,0.158,10,10.0,0.0,0.9494,3.7373737373737375,4.996337373737375,0.9494,5.262626262626264
3,0.1,3.7373737373737375,0.00607,0.158,10,10.0,0.0,0.9393,3.7373737373737375,4.943184848484849,0.9393,5.262626262626263
3,0.1,3.7373737373737375,0.0070799999999999995,0.158,10,10.0,0.0,0.9292,3.7373737373737375,4.890032323232324,0.9292,5.262626262626264
3,0.1,3.7373737373737375,0.00809,0.158,10,10.0,0.0,0.9191,3.7373737373737375,4.836879797979798,0.9191,5.262626262626263
3,0.1,3.7373737373737375,0.0091,0.158,10,10.0,0.0,0.909,3.7373737373737375,4.7837272727272735,0.909,5.262626262626263
3,0.1,3.7373737373737375,0.010110000000000001,0.158,10,10.0,0.0,0.8989,3.7373737373737375,4.730574747474748,0.8989,5.262626262626263
3,0.1,3.7373737373737375,0.01112,0.158,10,10.0,0.0,0.8888,3.7373737373737375,4.677422222222223,0.8888,5.262626262626263
3,0.1,3.7373737373737375,0.01213,0.158,10,10.0,0.0,0.8787,3.7373737373737375,4.624269696969697,0.8787,5.262626262626262
3,0.1,3.7373737373737375,0.01314,0.158,10,10.0,0.0,0.8686,3.7373737373737375,4.571117171717172,0.8686,5.262626262626263
3,0.1,3.7373737373737375,0.01415,0.158,10,10.0,0.0,0.8585,3.7373737373737375,4.517964646464646,0.8585,5.262626262626262
3,0.1,3.7373737373737375,0.01516,0.158,10,10.0,0.0,0.8484,3.7373737373737375,4.464812121212122,0.8484,5.262626262626264
3,0.1,3.7373737373737375,0.01617,0.158,10,10.0,0.0,0.8383,3.7373737373737375,4.411659595959597,0.8383,5.262626262626263
3,0.1,3.7373737373737375,0.01718,0.158,10,10.0,0.0,0.8282,3.7373737373737375,4.358507070707072,0.8282,5.262626262626264
3,0.1,3.7373737373737375,0.01819,0.158,10,10.0,0.0,0.8181,3.7373737373737375,4.305354545454546,0.8181,5.262626262626263
3,0.1,3.7373737373737375,0.019200000000000002,0.158,10,10.0,0.0,0.808,3.7373737373737375,4.252202020202021,0.808,5.262626262626263
3,0.1,3.7373737373737375,0.020210000000000002,0.158,10,10.0,0.0,0.7978999999999999,3.7373737373737375,4.199049494949494,0.7978999999999999,5.262626262626262
3,0.1,3.7373737373737375,0.02122,0.158,10,10.0,0.0,0.7878000000000001,3.7373737373737375,4.14589696969697,0.7878000000000001,5.262626262626263
3,0.1,3.7373737373737375,0.02223,0.158,10,10.0,0.0,0.7777000000000001,3.7373737373737375,4.0927444444444445,0.7777000000000001,5.262626262626262
3,0.1,3.7373737373737375,0.02324,0.158,10,10.0,0.0,0.7676000000000001,3.7373737373737375,4.03959191919192,0.7676000000000001,5.262626262626263
3,0.1,3.7373737373737375,0.02425,0.158,10,10.0,0.0,0.7575000000000001,3.7373737373737375,3.9864393939393947,0.7575000000000001,5.262626262626263
3,0.1,3.7373737373737375,0.02526,0.158,10,10.0,0.0,0.7474000000000001,3.7373737373737375,3.93328686868687,0.7474000000000001,5.262626262626264
3,0.1,3.7373737373737375,0.02627,0.158,10,10.0,0.0,0.7373,3.7373737373737375,3.8801343434343436,0.7373,5.262626262626263
3,0.1,3.7373737373737375,0.027280000000000002,0.158,10,10.0,0.0,0.7272,3.7373737373737375,3.8269818181818183,0.7272,5.262626262626263
3,0.1,3.7373737373737375,0.02829,0.158,10,10.0,0.0,0.7171000000000001,3.7373737373737375,3.7738292929292934,0.7171000000000001,5.262626262626263
3,0.1,3.7373737373737375,0.0293,0.158,10,10.0,0.0,0.7070000000000001,3.7373737373737375,3.7206767676767685,0.7070000000000001,5.262626262626263
3,0.1,3.7373737373737375,0.03031,0.158,10,10.0,0.0,0.6969000000000001,3.7373737373737375,3.6675242424242427,0.6969000000000001,5.262626262626262
3,0.1,3.7373737373737375,0.03132000000000001,0.158,10,10.0,0.0,0.6867999999999999,3.7373737373737375,3.614371717171717,0.6867999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.032330000000000005,0.158,10,10.0,0.0,0.6767,3.7373737373737375,3.5612191919191925,0.6767,5.262626262626264
3,0.1,3.7373737373737375,0.03334,0.158,10,10.0,0.0,0.6666,3.7373737373737375,3.508066666666667,0.6666,5.262626262626264
3,0.1,3.7373737373737375,0.034350000000000006,0.158,10,10.0,0.0,0.6565,3.7373737373737375,3.4549141414141418,0.6565,5.262626262626263
3,0.1,3.7373737373737375,0.03536,0.158,10,10.0,0.0,0.6464,3.7373737373737375,3.4017616161616164,0.6464,5.262626262626263
3,0.1,3.7373737373737375,0.036370000000000006,0.158,10,10.0,0.0,0.6362999999999999,3.7373737373737375,3.3486090909090906,0.6362999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.037380000000000004,0.158,10,10.0,0.0,0.6262,3.7373737373737375,3.2954565656565658,0.6262,5.262626262626263
3,0.1,3.7373737373737375,0.03839000000000001,0.158,10,10.0,0.0,0.6160999999999999,3.7373737373737375,3.24230404040404,0.6160999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.039400000000000004,0.158,10,10.0,0.0,0.606,3.7373737373737375,3.1891515151515155,0.606,5.262626262626263
3,0.1,3.7373737373737375,0.04041000000000001,0.158,10,10.0,0.0,0.5958999999999999,3.7373737373737375,3.1359989898989893,0.5958999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.041420000000000005,0.158,10,10.0,0.0,0.5857999999999999,3.7373737373737375,3.0828464646464644,0.5857999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.04243,0.158,10,10.0,0.0,0.5757,3.7373737373737375,3.0296939393939395,0.5757,5.262626262626263
3,0.1,3.7373737373737375,0.043440000000000006,0.158,10,10.0,0.0,0.5655999999999999,3.7373737373737375,2.9765414141414137,0.5655999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.04445,0.158,10,10.0,0.0,0.5555,3.7373737373737375,2.9233888888888893,0.5555,5.262626262626263
3,0.1,3.7373737373737375,0.04546000000000001,0.158,10,10.0,0.0,0.5453999999999999,3.7373737373737375,2.870236363636363,0.5453999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.046470000000000004,0.158,10,10.0,0.0,0.5352999999999999,3.7373737373737375,2.817083838383838,0.5352999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.04748000000000001,0.158,10,10.0,0.0,0.5251999999999999,3.7373737373737375,2.763931313131313,0.5251999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.048490000000000005,0.158,10,10.0,0.0,0.5150999999999999,3.7373737373737375,2.7107787878787875,0.5150999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.0495,0.158,10,10.0,0.0,0.505,3.7373737373737375,2.657626262626263,0.505,5.262626262626263
3,0.1,3.7373737373737375,0.050510000000000006,0.158,10,10.0,0.0,0.4948999999999999,3.7373737373737375,2.604473737373737,0.4948999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.05152,0.158,10,10.0,0.0,0.4848,3.7373737373737375,2.5513212121212123,0.4848,5.262626262626263
3,0.1,3.7373737373737375,0.05253000000000001,0.158,10,10.0,0.0,0.4746999999999999,3.7373737373737375,2.4981686868686865,0.4746999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.053540000000000004,0.158,10,10.0,0.0,0.4645999999999999,3.7373737373737375,2.445016161616161,0.4645999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.05455000000000001,0.158,10,10.0,0.0,0.4544999999999999,3.7373737373737375,2.391863636363636,0.4544999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.055560000000000005,0.158,10,10.0,0.0,0.4443999999999999,3.7373737373737375,2.338711111111111,0.4443999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.05657,0.158,10,10.0,0.0,0.4343,3.7373737373737375,2.285558585858586,0.4343,5.262626262626263
3,0.1,3.7373737373737375,0.057580000000000006,0.158,10,10.0,0.0,0.4241999999999999,3.7373737373737375,2.2324060606060603,0.4241999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.05859,0.158,10,10.0,0.0,0.4140999999999999,3.7373737373737375,2.179253535353535,0.4140999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.05960000000000001,0.158,10,10.0,0.0,0.4039999999999999,3.7373737373737375,2.1261010101010096,0.4039999999999999,5.262626262626262
3,0.1,3.7373737373737375,0.060610000000000004,0.158,10,10.0,0.0,0.3938999999999999,3.7373737373737375,2.0729484848484847,0.3938999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.06162000000000001,0.158,10,10.0,0.0,0.3837999999999999,3.7373737373737375,2.0197959595959594,0.3837999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.06263,0.158,10,10.0,0.0,0.3736999999999999,3.7373737373737375,1.966643434343434,0.3736999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.06364,0.158,10,10.0,0.0,0.3635999999999999,3.7373737373737375,1.9134909090909087,0.3635999999999999,5.262626262626263
3,0.1,3.7373737373737375,0.06465,0.158,10,10.0,0.0,0.35350000000000004,3.7373737373737375,1.8603383838383842,0.35350000000000004,5.262626262626263
2,0.1,3.7373737373737375,0.06566,0.158,10,9.483673161711542,0.0,0.3773020202020202,3.7373737373737375,1.7907883612863391,0.3773020202020202,4.7462994243378045
2,0.1,3.7373737373737375,0.06667,0.158,10,9.368311887435933,0.0,0.3754146464646464,3.7373737373737375,1.7385220084052428,0.3754146464646464,4.630938150062196
2,0.1,3.7373737373737375,0.06768,0.158,10,9.25639372447883,0.0,0.3735272727272727,3.7373737373737375,1.6879772111834004,0.3735272727272727,4.519019987105093
2,0.1,3.7373737373737375,0.06869,0.158,10,9.147766792984438,0.0,0.3716398989898989,3.7373737373737375,1.6390780296929126,0.3716398989898989,4.410393055610701
2,0.1,3.7373737373737375,0.0697,0.158,10,9.042288016463052,0.0,0.3697525252525252,3.7373737373737375,1.5917529256889287,0.3697525252525252,4.304914279089316
2,0.1,3.7373737373737375,0.07071,0.158,10,8.939822493068146,0.0,0.3678651515151514,3.7373737373737375,1.5459344482481832,0.3678651515151514,4.202448755694409
2,0.1,3.7373737373737375,0.07172,0.158,10,8.840242919997522,0.0,0.36597777777777774,3.7373737373737375,1.50155894596958,0.36597777777777774,4.102869182623785
2,0.1,3.7373737373737375,0.07273,0.158,10,8.743429065854475,0.0,0.36409040404040405,3.7373737373737375,1.4585663031547653,0.36409040404040405,4.006055328480738
2,0.1,3.7373737373737375,0.07374,0.158,10,8.649267286370623,0.0,0.36220303030303025,3.7373737373737375,1.4168996976695478,0.36220303030303025,3.9118935489968867
2,0.1,3.7373737373737375,0.07475,0.158,10,8.55765007938921,0.0,0.36031565656565656,3.7373737373737375,1.3765053784355499,0.36031565656565656,3.820276342015473
2,0.1,3.7373737373737375,0.07576,0.158,10,8.468475675445053,0.0,0.3584282828282829,3.7373737373737375,1.3373324607201797,0.3584282828282829,3.731101938071315
2,0.1,3.7373737373737375,0.07677,0.158,10,8.381647660662901,0.0,0.3565409090909091,3.7373737373737375,1.2993327375858126,0.3565409090909091,3.6442739232891648
2,0.1,3.7373737373737375,0.07778,0.158,10,8.297074629036572,0.0,0.3546535353535354,3.7373737373737375,1.2624605060293568,0.3546535353535354,3.5597008916628354
2,0.1,3.7373737373737375,0.07879,0.158,10,8.214669861452448,0.0,0.3527661616161617,3.7373737373737375,1.226672406494003,0.3527661616161617,3.477296124078711
2,0.1,3.7373737373737375,0.0798,0.158,10,8.134351029087872,0.0,0.3508787878787878,3.7373737373737375,1.191927274568423,0.3508787878787878,3.396977291714135
2,0.1,3.7373737373737375,0.08081,0.158,10,8.056039919051923,0.0,0.3489914141414141,3.7373737373737375,1.1581860038071572,0.3489914141414141,3.3186661816781857
2,0.1,3.7373737373737375,0.08182,0.158,10,7.979662180346609,0.0,0.3471040404040404,3.7373737373737375,1.1254114187112088,0.3471040404040404,3.242288442972871
2,0.1,3.7373737373737375,0.08283,0.158,10,7.9051470884140205,0.0,0.3452166666666667,3.7373737373737375,1.0935681570016234,0.3452166666666667,3.1677733510402835
2,0.1,3.7373737373737375,0.08384,0.158,10,7.832427326702136,0.0,0.34332929292929293,3.7373737373737375,1.0626225604023891,0.34332929292929293,3.095053589328398
2,0.1,3.7373737373737375,0.08485,0.158,10,7.761438783831241,0.0,0.34144191919191924,3.7373737373737375,1.0325425732236502,0.34144191919191924,3.024065046457503
2,0.1,3.7373737373737375,0.08586,0.158,10,7.692120365076339,0.0,0.33955454545454544,3.7373737373737375,1.003297648102908,0.33955454545454544,2.9547466277026015
2,0.1,3.7373737373737375,0.08687,0.158,10,7.62441381700044,0.0,0.33766717171717175,3.7373737373737375,0.9748586583216672,0.33766717171717175,2.8870400796267033
2,0.1,3.7373737373737375,0.08788,0.158,10,7.558263564180724,0.0,0.33577979797979796,3.7373737373737375,0.9471978161685172,0.33577979797979796,2.8208898268069866
2,0.1,3.7373737373737375,0.08889,0.158,10,7.493616557065764,0.0,0.33389242424242427,3.7373737373737375,0.9202885968677458,0.33389242424242427,2.7562428196920266
2,0.1,3.7373737373737375,0.0899,0.158,10,7.430422130088426,0.0,0.33200505050505047,3.7373737373737375,0.8941056676357853,0.33200505050505047,2.693048392714689
2,0.1,3.7373737373737375,0.09091,0.158,10,7.368631869236863,0.0,0.3301176767676768,3.7373737373737375,0.8686248214667123,0.3301176767676768,2.631258131863125
2,0.1,3.7373737373737375,0.09192,0.158,10,7.308199488356146,0.0,0.3282303030303031,3.7373737373737375,0.8438229152830625,0.3282303030303031,2.570825750982409
2,0.1,3.7373737373737375,0.09293,0.158,10,7.24908071351631,0.0,0.3263429292929293,3.7373737373737375,0.8196778121198528,0.3263429292929293,2.5117069761425723
2,0.1,3.7373737373737375,0.09394,0.158,10,7.1912331748397325,0.0,0.3244555555555556,3.7373737373737375,0.7961683270382726,0.3244555555555556,2.453859437465995
2,0.1,3.7373737373737375,0.09495,0.158,10,7.134616305232418,0.0,0.3225681818181818,3.7373737373737375,0.773274176491324,0.3225681818181818,2.397242567858681
2,0.1,3.7373737373737375,0.09596,0.158,10,7.079191245510545,0.0,0.3206808080808081,3.7373737373737375,0.7509759308870958,0.3206808080808081,2.341817508136807
2,0.1,3.7373737373737375,0.09697,0.158,10,7.024920755455972,0.0,0.3187934343434343,3.7373737373737375,0.729254970116518,0.3187934343434343,2.287547018082235
2,0.1,3.7373737373737375,0.09798,0.158,10,6.971769130372927,0.0,0.31690606060606064,3.7373737373737375,0.7080934418317039,0.31690606060606064,2.2343953929991898
2,0.1,3.7373737373737375,0.09899,0.158,10,6.919702122752936,0.0,0.31501868686868695,3.7373737373737375,0.6874742222784168,0.31501868686868695,2.1823283853791984
2,0.1,3.7373737373737375,0.1,0.158,10,6.8686868686868685,0.0,0.31313131313131315,3.7373737373737375,0.6673808795020916,0.31313131313131315,2.131313131313131
3,0.1,3.8383838383838382,1e-05,0.158,10,10.0,0.0,0.9999,3.8383838383838382,5.1611,0.9999,5.161616161616162
3,0.1,3.8383838383838382,0.00102,0.158,10,10.0,0.0,0.9898,3.8383838383838382,5.108967676767677,0.9898,5.161616161616162
3,0.1,3.8383838383838382,0.00203,0.158,10,10.0,0.0,0.9797,3.8383838383838382,5.056835353535353,0.9797,5.161616161616162
3,0.1,3.8383838383838382,0.00304,0.158,10,10.0,0.0,0.9696,3.8383838383838382,5.00470303030303,0.9696,5.161616161616162
3,0.1,3.8383838383838382,0.00405,0.158,10,10.0,0.0,0.9595,3.8383838383838382,4.9525707070707075,0.9595,5.161616161616162
3,0.1,3.8383838383838382,0.00506,0.158,10,10.0,0.0,0.9494,3.8383838383838382,4.9004383838383845,0.9494,5.161616161616162
3,0.1,3.8383838383838382,0.00607,0.158,10,10.0,0.0,0.9393,3.8383838383838382,4.848306060606061,0.9393,5.161616161616162
3,0.1,3.8383838383838382,0.0070799999999999995,0.158,10,10.0,0.0,0.9292,3.8383838383838382,4.796173737373738,0.9292,5.161616161616162
3,0.1,3.8383838383838382,0.00809,0.158,10,10.0,0.0,0.9191,3.8383838383838382,4.744041414141414,0.9191,5.161616161616161
3,0.1,3.8383838383838382,0.0091,0.158,10,10.0,0.0,0.909,3.8383838383838382,4.691909090909092,0.909,5.161616161616163
3,0.1,3.8383838383838382,0.010110000000000001,0.158,10,10.0,0.0,0.8989,3.8383838383838382,4.639776767676768,0.8989,5.161616161616162
3,0.1,3.8383838383838382,0.01112,0.158,10,10.0,0.0,0.8888,3.8383838383838382,4.587644444444445,0.8888,5.161616161616162
